Aircraft Type,"Fuel Consumption, SAR (kg/km/seat)",Master Emission Calculator (kg/km/seat),Travel Cost by Airplane (AUD),Empty Weight (kg) (normalized),Maximum Takeoff Weight (kg) (normalized),Maximum Landing Weight (kg) (normalized),Cargo Capacity (kg) (normalized),Cargo Capacity (cu ft)
Embraer E190,0.02391,0.03225,10.16175,42.15005353,188.6545452,149.1846567,44.74331071,9.855354782
Embraer E190,0.02391,0.03225,10.16175,366.932544,690.2128274,576.6705948,121.121249,26.67868921
Embraer E190,0.02391,0.03225,10.16175,345.5850553,1508.848224,491.5769825,222.9630294,49.11079943
Embraer E190,0.02391,0.03225,10.16175,1654.548284,6671.627608,3835.911205,358.618014,78.99075198
Embraer E190,0.02391,0.03225,10.16175,2339.241397,8667.139437,3864.521306,1022.371135,225.19188
Embraer E190,0.02391,0.03225,10.16175,994.5434941,1812.381685,1715.369883,13.03393355,2.870910474
Embraer E190,0.02391,0.03225,10.16175,530.6884389,2057.923258,1193.88595,108.9135018,23.98975811
Embraer E190,0.02391,0.03225,10.16175,601.2933195,1427.738704,1242.38495,29.91718268,6.589687815
Embraer E190,0.02391,0.03225,10.16175,1300.988568,3915.920302,1659.418714,337.5761268,74.35597507
Embraer E190,0.02391,0.03225,10.16175,1154.173539,1334.739711,1235.517003,417.8510741,92.03768152
Embraer E190,0.02391,0.03225,10.16175,444.0771172,1168.535544,725.2234925,214.9258736,47.34050079
Embraer E190,0.02391,0.03225,10.16175,623.8775024,2148.014143,1691.359724,224.8282086,49.52163185
Embraer E190,0.02391,0.03225,10.16175,729.4347742,1330.52296,745.8463231,222.7874359,49.07212244
Embraer E190,0.02391,0.03225,10.16175,976.0421112,1386.022886,1076.676104,127.0170596,27.9773259
Embraer E190,0.02391,0.03225,10.16175,127.7080516,434.8118577,186.1687267,202.1107268,44.51778123
Embraer E190,0.02391,0.03225,10.16175,198.3408225,313.8377264,227.7367461,78.81171144,17.35940781
Embraer E190,0.02391,0.03225,10.16175,449.5724692,1422.855834,637.4180832,94.6567513,20.84950469
Embraer E190,0.02391,0.03225,10.16175,380.0324089,1220.775203,899.6316651,56.15371923,12.36866062
Embraer E190,0.02391,0.03225,10.16175,257.8837762,486.9744811,462.9572373,321.8059407,70.88236579
Embraer E190,0.02391,0.03225,10.16175,784.7720759,3097.162977,1906.011485,26.96009934,5.938347872
Embraer E190,0.02391,0.03225,10.16175,892.9112224,3493.32381,3067.598402,337.6480161,74.37180971
Embraer E190,0.02391,0.03225,10.16175,483.8111745,2104.415562,1978.650462,276.180868,60.83279031
Embraer E190,0.02391,0.03225,10.16175,551.3302099,1140.478324,896.5283975,189.1805849,41.66973236
Embraer E190,0.02391,0.03225,10.16175,474.9278339,1733.093938,776.6751335,358.227417,78.9047174
Embraer E190,0.02391,0.03225,10.16175,2306.967227,11486.76507,5196.544499,934.1598558,205.7620828
Embraer E190,0.02391,0.03225,10.16175,36.95670178,46.57339329,42.30838264,17.73281871,3.905907205
Embraer E190,0.02391,0.03225,10.16175,730.6734404,2693.982908,1745.285644,156.2697318,34.42064577
Embraer E190,0.02391,0.03225,10.16175,765.1605283,2064.406431,1468.36819,183.0865916,40.32744308
Embraer E190,0.02391,0.03225,10.16175,811.0879798,3832.401464,1969.237587,152.2380401,33.53260795
Embraer E190,0.02391,0.03225,10.16175,471.6556895,2157.370828,1005.385151,129.6084243,28.54811108
Embraer E190,0.02391,0.03225,10.16175,1915.707449,2164.491763,2009.298637,696.5438597,153.4237576
Embraer E190,0.02391,0.03225,10.16175,2097.901806,2416.816701,2132.999954,239.3342473,52.71679456
Embraer E190,0.02391,0.03225,10.16175,808.291939,4035.630212,2780.420634,271.3167209,59.76139227
Embraer E190,0.02391,0.03225,10.16175,178.5931466,690.7242391,265.5819797,969.3523379,213.5137308
Embraer E190,0.02391,0.03225,10.16175,1821.072529,1985.246864,1892.445698,382.4186379,84.23318015
Embraer E190,0.02391,0.03225,10.16175,629.99856,2288.341104,1045.636116,156.5435129,34.48094998
Embraer E190,0.02391,0.03225,10.16175,1612.218138,5430.148318,5341.087763,102.4662851,22.56966632
Embraer E190,0.02391,0.03225,10.16175,741.2812218,894.2237815,833.5042183,69.59086738,15.32838489
Embraer E190,0.02391,0.03225,10.16175,25.9268773,65.23502883,39.71543896,352.4212462,77.62582515
Embraer E190,0.02391,0.03225,10.16175,1710.194351,4304.832048,3894.196459,340.1397345,74.92064637
Embraer E190,0.02391,0.03225,10.16175,332.1090799,1653.939554,825.7309588,210.8190736,46.4359193
Embraer E190,0.02391,0.03225,10.16175,479.9540635,1096.736369,611.2084115,190.9781852,42.06567956
Embraer E190,0.02391,0.03225,10.16175,104.1128179,137.9076604,135.953311,329.336658,72.5411141
Embraer E190,0.02391,0.03225,10.16175,645.1559285,1008.798898,976.2480224,632.1031553,139.2297699
Embraer E190,0.02391,0.03225,10.16175,574.7957828,1124.12795,602.2350435,344.5618089,75.89467156
Embraer E190,0.02391,0.03225,10.16175,531.5963569,1900.078421,1854.120854,476.4169628,104.937657
Embraer E190,0.02391,0.03225,10.16175,50.84980284,152.622904,60.42783044,147.3623849,32.45867509
Embraer E190,0.02391,0.03225,10.16175,2679.00634,9209.64979,7839.96819,208.7999653,45.99118178
Embraer E190,0.02391,0.03225,10.16175,407.2388195,1273.655397,1109.683773,254.876251,56.14014339
Embraer E190,0.02391,0.03225,10.16175,410.024395,809.5804892,658.9324678,94.75550068,20.87125566
Embraer E190,0.02391,0.03225,10.16175,316.7704797,342.8063624,329.2868811,140.819388,31.01748634
Embraer E190,0.02391,0.03225,10.16175,2177.166991,10074.79321,4791.155451,517.4624977,113.9785237
Embraer E190,0.02391,0.03225,10.16175,685.8583049,801.6584474,758.2204277,92.96954628,20.47787363
Embraer E190,0.02391,0.03225,10.16175,41.378758,126.6376084,66.36807641,100.7376811,22.18891654
Embraer E190,0.02391,0.03225,10.16175,824.0375695,1114.296755,910.1559557,721.1683343,158.8476507
Embraer E190,0.02391,0.03225,10.16175,190.6601971,634.516558,508.0339878,194.6280042,42.86960445
Embraer E190,0.02391,0.03225,10.16175,1125.187649,5152.410241,2359.174943,424.1055917,93.41532857
Embraer E190,0.02391,0.03225,10.16175,22.31068168,94.29346556,36.79420484,264.5047248,58.2609526
Embraer E190,0.02391,0.03225,10.16175,328.7784576,1609.185316,567.5625456,156.8727336,34.55346555
Embraer E190,0.02391,0.03225,10.16175,182.2770232,431.9818231,205.1717634,305.5937301,67.3113943
Embraer E190,0.02391,0.03225,10.16175,601.2483069,1457.353786,1242.417445,370.1788636,81.53719463
Embraer E190,0.02391,0.03225,10.16175,1424.001825,3493.902873,1446.295613,402.5200803,88.66081064
Embraer E190,0.02391,0.03225,10.16175,178.571213,548.7183526,202.5862575,382.5980911,84.27270729
Embraer E190,0.02391,0.03225,10.16175,373.3290302,886.581723,879.4243759,33.63270313,7.40808439
Embraer E190,0.02391,0.03225,10.16175,1156.694097,4232.28125,3342.403812,172.7431501,38.049152
Embraer E190,0.02391,0.03225,10.16175,71.85804264,136.0354543,96.0368344,183.0795604,40.32589436
Embraer E190,0.02391,0.03225,10.16175,370.5686461,799.8648234,636.1641941,104.6737317,23.05588804
Embraer E190,0.02391,0.03225,10.16175,572.634337,2191.123671,1929.726547,334.8704035,73.76000077
Embraer E190,0.02391,0.03225,10.16175,2762.215536,8238.096442,5688.303605,309.1396945,68.09244372
Embraer E190,0.02391,0.03225,10.16175,88.63584239,150.8223644,97.76771841,38.39169009,8.456319403
Embraer E190,0.02391,0.03225,10.16175,1294.498543,4213.55945,2199.374575,192.7109856,42.44735366
Embraer E190,0.02391,0.03225,10.16175,599.6499722,1290.037898,1170.342425,49.34527222,10.86900269
Embraer E190,0.02391,0.03225,10.16175,280.895871,769.4153395,754.2192121,201.0036867,44.2739398
Embraer E190,0.02391,0.03225,10.16175,3200.010773,11400.28317,4540.983183,390.9816255,86.11930077
Embraer E190,0.02391,0.03225,10.16175,761.9398385,2053.654744,1089.74913,55.52479034,12.23013003
Embraer E190,0.02391,0.03225,10.16175,1169.609451,5790.118425,3186.086795,650.4244108,143.2652887
Embraer E190,0.02391,0.03225,10.16175,693.457641,1908.900375,1200.722423,217.328691,47.86975573
Embraer E190,0.02391,0.03225,10.16175,560.9748983,1992.443655,1957.236366,351.0879793,77.33215403
Embraer E190,0.02391,0.03225,10.16175,410.6483328,1434.260144,1254.005847,105.1625598,23.16355943
Embraer E190,0.02391,0.03225,10.16175,1541.116618,4961.076647,2372.824139,461.1906954,101.5838536
Embraer E190,0.02391,0.03225,10.16175,150.3845723,305.417637,152.0753662,60.98946327,13.43380248
Embraer E190,0.02391,0.03225,10.16175,1842.768063,7846.880063,7701.112045,537.7669039,118.4508599
Embraer E190,0.02391,0.03225,10.16175,163.5133421,281.5518619,164.4259933,34.28443183,7.551636967
Embraer E190,0.02391,0.03225,10.16175,2.468739002,11.51963118,7.658142848,194.9643092,42.94368044
Embraer E190,0.02391,0.03225,10.16175,922.0347397,3455.69076,2068.862641,130.733508,28.79592687
Embraer E190,0.02391,0.03225,10.16175,855.8832092,4092.964358,1181.711008,225.9740838,49.77402727
Embraer E190,0.02391,0.03225,10.16175,572.7868901,2110.495914,1147.547939,103.7571895,22.8540065
Embraer E190,0.02391,0.03225,10.16175,741.6992051,1015.303757,911.299703,181.0627401,39.88166081
Embraer E190,0.02391,0.03225,10.16175,915.0038528,1258.906827,1069.689185,318.414545,70.13536233
Embraer E190,0.02391,0.03225,10.16175,138.1172816,502.550915,498.3548796,193.1734513,42.54921835
Embraer E190,0.02391,0.03225,10.16175,1562.001038,6756.119355,1644.702549,547.3903938,120.5705713
Embraer E190,0.02391,0.03225,10.16175,246.6849701,563.9541191,449.0835578,166.5514499,36.68534139
Embraer E190,0.02391,0.03225,10.16175,156.8452203,715.0919307,224.2986077,73.11290328,16.10416372
Embraer E190,0.02391,0.03225,10.16175,542.085368,2208.347555,1568.905185,90.19929402,19.86768591
Embraer E190,0.02391,0.03225,10.16175,877.3413313,3428.134909,3264.756118,426.1694717,93.86992769
Embraer E190,0.02391,0.03225,10.16175,822.2500565,2183.680054,1566.441967,149.863044,33.00948106
Embraer E190,0.02391,0.03225,10.16175,204.5208205,224.9975849,206.7978438,1195.787117,263.3892328
Embraer E190,0.02391,0.03225,10.16175,210.3701142,846.9028983,640.3445406,462.5072903,101.8738525
Embraer E190,0.02391,0.03225,10.16175,268.5560854,399.0166158,333.1492091,79.40519863,17.49013186
Embraer E190,0.02391,0.03225,10.16175,481.8260676,1392.718319,488.5030408,74.2371627,16.35179795
Embraer E190,0.02391,0.03225,10.16175,646.8762541,2165.224601,1913.975596,637.365036,140.3887744
Embraer E190,0.02391,0.03225,10.16175,178.2420968,530.328724,223.3910218,516.3055637,113.7236924
Embraer E190,0.02391,0.03225,10.16175,307.6704888,981.3267474,638.9161543,99.28536307,21.8690227
Embraer E190,0.02391,0.03225,10.16175,121.6858228,521.1773025,187.9148101,106.2806491,23.4098346
Embraer E190,0.02391,0.03225,10.16175,349.8763003,982.614233,477.5064869,199.3275414,43.9047448
Embraer E190,0.02391,0.03225,10.16175,1036.750904,3282.564027,2844.739664,157.9492857,34.79059156
Embraer E190,0.02391,0.03225,10.16175,308.5875744,523.4854936,463.6338496,287.9443307,63.42386139
Embraer E190,0.02391,0.03225,10.16175,231.4563927,514.50923,392.8449612,171.9798557,37.88102548
Embraer E190,0.02391,0.03225,10.16175,628.2962985,1878.625262,677.1253663,47.99338559,10.57123031
Embraer E190,0.02391,0.03225,10.16175,577.210771,843.5101375,833.9213599,194.316593,42.80101167
Embraer E190,0.02391,0.03225,10.16175,819.1760878,3603.799399,1138.889935,453.5855201,99.90870487
Embraer E190,0.02391,0.03225,10.16175,2566.094503,10933.97402,3265.026053,1526.115818,336.1488586
Embraer E190,0.02391,0.03225,10.16175,495.0818864,1843.111027,1450.047993,149.9924807,33.03799134
Embraer E190,0.02391,0.03225,10.16175,2967.076623,14428.28044,3145.021479,607.1355644,133.7303005
Embraer E190,0.02391,0.03225,10.16175,419.2637065,1555.52084,1313.976083,13.29131885,2.927603271
Embraer E190,0.02391,0.03225,10.16175,102.8092017,303.6401211,249.5304368,184.9016691,40.72723989
Embraer E190,0.02391,0.03225,10.16175,277.5798892,285.2675366,281.7158946,78.38411344,17.26522322
Embraer E190,0.02391,0.03225,10.16175,544.0260101,897.085507,842.8634383,37.40755014,8.239548489
Embraer E190,0.02391,0.03225,10.16175,309.8102052,426.0664405,394.2632769,46.52464647,10.24771949
Embraer E190,0.02391,0.03225,10.16175,65.90400019,321.455627,153.0572772,166.6093443,36.69809346
Embraer E190,0.02391,0.03225,10.16175,74.24913905,199.9294557,131.0107039,121.0865206,26.67103978
Embraer E190,0.02391,0.03225,10.16175,386.2228957,565.3157085,505.3046204,179.8999925,39.62554901
Embraer E190,0.02391,0.03225,10.16175,193.0038634,578.804256,462.6576094,283.0908076,62.35480344
Embraer E190,0.02391,0.03225,10.16175,705.5056446,1420.719752,1235.626567,5.679014589,1.250884271
Embraer E190,0.02391,0.03225,10.16175,83.08902329,387.0854827,163.1889772,7.611362817,1.676511634
Embraer E190,0.02391,0.03225,10.16175,2393.461377,5053.777753,3036.359092,783.9051069,172.6663231
Embraer E190,0.02391,0.03225,10.16175,70.28770769,191.7832857,161.3062646,160.4429439,35.33985548
Embraer E190,0.02391,0.03225,10.16175,252.9187479,653.5208861,627.0378854,21.2876001,4.6888987
Embraer E190,0.02391,0.03225,10.16175,143.168459,323.6176607,149.5226433,93.87462783,20.6772308
Embraer E190,0.02391,0.03225,10.16175,182.5369911,547.4571491,203.7554932,163.3146626,35.97239264
Embraer E190,0.02391,0.03225,10.16175,949.4764768,1940.877276,1210.42773,89.71222228,19.76040138
Embraer E190,0.02391,0.03225,10.16175,557.9455296,1210.914063,921.9804579,231.0376672,50.88935401
Embraer E190,0.02391,0.03225,10.16175,187.9509421,517.1645397,502.0400916,252.4770795,55.61169152
Embraer E190,0.02391,0.03225,10.16175,540.9328224,2008.454906,1492.239469,76.61468758,16.87548185
Embraer E190,0.02391,0.03225,10.16175,283.5891372,1270.442784,356.7655696,27.54766563,6.06776776
Embraer E190,0.02391,0.03225,10.16175,104.8856202,282.3481466,133.3343804,243.514498,53.63755463
Embraer E190,0.02391,0.03225,10.16175,267.9813127,733.13915,510.9531549,103.9695966,22.9007922
Embraer E190,0.02391,0.03225,10.16175,1150.993414,1755.086945,1157.44048,152.7763595,33.65118051
Embraer E190,0.02391,0.03225,10.16175,513.8234396,2062.872196,929.1310172,278.8126022,61.41246744
Embraer E190,0.02391,0.03225,10.16175,1019.940679,1116.736748,1067.212142,250.8120145,55.24493711
Embraer E190,0.02391,0.03225,10.16175,595.5711153,1110.699868,626.2050245,118.8001386,26.16743141
Embraer E190,0.02391,0.03225,10.16175,1153.173222,5651.377822,2544.308756,97.54013212,21.4846106
Embraer E190,0.02391,0.03225,10.16175,647.6345012,1872.023789,1043.154517,31.40592179,6.917603919
Embraer E190,0.02391,0.03225,10.16175,134.9966764,566.2288427,432.286978,376.3666266,82.90013802
Embraer E190,0.02391,0.03225,10.16175,440.7959502,895.5041734,459.3633913,115.4642363,25.43265117
Embraer E190,0.02391,0.03225,10.16175,2038.671185,2695.851138,2170.996399,808.2308016,178.0244056
Embraer E190,0.02391,0.03225,10.16175,522.1040943,1344.609388,1175.444351,296.7640974,65.36654128
Embraer E190,0.02391,0.03225,10.16175,211.8755327,397.7370702,313.5233037,124.4219163,27.40570844
Embraer E190,0.02391,0.03225,10.16175,394.9726856,515.79258,411.9530182,23.62040054,5.202731396
Embraer E190,0.02391,0.03225,10.16175,896.9825108,3200.464669,1531.458866,334.3556035,73.6466087
Embraer E190,0.02391,0.03225,10.16175,49.27111343,112.2697839,99.19475875,78.81169814,17.35940488
Embraer E190,0.02391,0.03225,10.16175,361.3816474,746.6827808,492.9108882,304.7979562,67.1361137
Embraer E190,0.02391,0.03225,10.16175,153.7215748,737.9389532,402.2489653,116.496102,25.65993436
Embraer E190,0.02391,0.03225,10.16175,4164.052015,11063.19888,8688.915591,747.3320247,164.6105781
Embraer E190,0.02391,0.03225,10.16175,123.3847314,485.1586507,466.4766091,49.36394211,10.873115
Embraer E190,0.02391,0.03225,10.16175,781.4050751,3767.577717,2572.858481,265.7755049,58.54086011
Embraer E190,0.02391,0.03225,10.16175,339.3923735,1441.97679,757.3511188,199.7328725,43.99402478
Embraer E190,0.02391,0.03225,10.16175,262.0656138,1303.127556,1161.155199,40.65876285,8.955674637
Embraer E190,0.02391,0.03225,10.16175,355.2887319,456.2221698,408.6656913,186.2107706,41.01558824
Embraer E190,0.02391,0.03225,10.16175,876.1419048,4087.204418,3597.713074,206.9628016,45.58652018
Embraer E190,0.02391,0.03225,10.16175,706.7202438,2093.534971,903.3951253,23.94830032,5.274956018
Embraer E190,0.02391,0.03225,10.16175,425.9151883,446.8726825,445.6178448,26.51448429,5.840194778
Embraer E190,0.02391,0.03225,10.16175,391.5451682,710.4161195,430.6721791,373.3814864,82.24261815
Embraer E190,0.02391,0.03225,10.16175,881.9436775,2208.521554,1930.977238,292.4247637,64.4107409
Embraer E190,0.02391,0.03225,10.16175,249.1749031,285.4621659,257.0812815,215.7627689,47.52483896
Embraer E190,0.02391,0.03225,10.16175,604.3526266,714.8839834,604.4356924,52.57108548,11.57953425
Embraer E190,0.02391,0.03225,10.16175,1073.762816,1085.568514,1077.956971,150.8091134,33.21786639
Embraer E190,0.02391,0.03225,10.16175,994.2672211,4523.672894,1158.727365,209.0630488,46.04912969
Embraer E190,0.02391,0.03225,10.16175,1018.54789,4664.316201,2982.025845,179.9049008,39.62663013
Embraer E190,0.02391,0.03225,10.16175,249.3102481,821.0689957,386.7629332,49.63784699,10.93344647
Embraer E190,0.02391,0.03225,10.16175,546.7385363,1259.326537,1242.593332,110.1441874,24.26083423
Embraer E190,0.02391,0.03225,10.16175,531.9952795,829.3130171,786.0768979,151.5741546,33.38637767
Embraer E190,0.02391,0.03225,10.16175,406.1954887,576.0299943,497.7187806,71.51878146,15.75303556
Embraer E190,0.02391,0.03225,10.16175,1934.374481,6483.577982,4452.627976,409.6445376,90.23007436
Embraer E190,0.02391,0.03225,10.16175,21.71763161,67.25569245,43.13712077,294.1457736,64.78981797
Embraer E190,0.02391,0.03225,10.16175,459.9060788,652.8708721,589.3565681,318.5069469,70.15571518
Embraer E190,0.02391,0.03225,10.16175,2225.375113,10853.40858,3908.513413,19.71595992,4.342722449
Embraer E190,0.02391,0.03225,10.16175,1173.057465,2429.624895,1848.591086,71.1376962,15.66909608
Embraer E190,0.02391,0.03225,10.16175,1167.535293,4310.084649,3316.268153,275.4115316,60.66333295
Embraer E190,0.02391,0.03225,10.16175,490.8525863,1785.087887,842.3584484,34.4259308,7.582804141
Embraer E190,0.02391,0.03225,10.16175,501.5745908,1293.957419,1032.02632,65.49215488,14.42558478
Embraer E190,0.02391,0.03225,10.16175,657.9194449,1141.607997,709.0505363,136.8374833,30.14041482
Embraer E190,0.02391,0.03225,10.16175,905.1993602,1287.616301,941.985887,475.6904886,104.7776407
Embraer E190,0.02391,0.03225,10.16175,157.5032865,205.0822379,166.8165497,164.9386331,36.3300954
Embraer E190,0.02391,0.03225,10.16175,322.9715732,480.2743675,357.3967351,50.79195997,11.18765638
Embraer E190,0.02391,0.03225,10.16175,766.9456431,2932.712269,1270.539034,68.65008486,15.12116407
Embraer E190,0.02391,0.03225,10.16175,274.5481814,397.9389746,316.5998926,128.7576814,28.36072278
Embraer E190,0.02391,0.03225,10.16175,727.3879698,3590.537208,1513.751498,237.8243278,52.38421317
Embraer E190,0.02391,0.03225,10.16175,2713.901875,11867.64854,4355.156456,595.3250518,131.128866
Embraer E190,0.02391,0.03225,10.16175,961.0959423,1734.952795,1464.019282,185.8694344,40.94040405
Embraer E190,0.02391,0.03225,10.16175,333.3374647,1113.298055,556.0377945,250.830419,55.24899097
